grid_id,latitude,longitude,x,y,ward_id,ward_name,lst_c,ndvi,ndbi,tree_canopy_pct,built_pct,albedo,road_density,distance_green_m,elevation_m,population_density,data_label
DEMO_G_3083,18.5555923,73.8477887,378405,2052045,DEMO_WARD_05,DEMO Ward 05,36.378,0.1464,0.1549,17.67,62.43,0.2156,6.136,255.96,572.63,12558.69,DEMO / SYNTHETIC DATA
DEMO_G_3084,18.555594,73.8480729,378435,2052045,DEMO_WARD_05,DEMO Ward 05,34.041,0.1971,0.2236,16.37,61.33,0.251,5.12,225.95,570.32,14151.94,DEMO / SYNTHETIC DATA
DEMO_G_3085,18.5555958,73.8483572,378465,2052045,DEMO_WARD_05,DEMO Ward 05,33.244,0.4181,0.3147,39.2,64.73,0.1683,4.166,235.28,572.99,10463.15,DEMO / SYNTHETIC DATA
DEMO_G_3086,18.5555975,73.8486414,378495,2052045,DEMO_WARD_05,DEMO Ward 05,33.632,0.4209,0.2024,45.26,48.35,0.1855,4.758,127.77,575.77,6834.09,DEMO / SYNTHETIC DATA
DEMO_G_3087,18.5555992,73.8489256,378525,2052045,DEMO_WARD_05,DEMO Ward 05,29.702,0.32,0.0876,38.6,63.33,0.2088,2.827,359.02,575.38,11736.41,DEMO / SYNTHETIC DATA
DEMO_G_3088,18.555601,73.8492099,378555,2052045,DEMO_WARD_05,DEMO Ward 05,30.36,0.3596,0.1175,40.43,38.14,0.2332,2.382,133.63,575.09,9352.87,DEMO / SYNTHETIC DATA
DEMO_G_3089,18.5556027,73.8494941,378585,2052045,DEMO_WARD_05,DEMO Ward 05,33.455,0.3646,0.2063,12.83,47.25,0.2582,4.408,244.68,571.07,4661.38,DEMO / SYNTHETIC DATA
DEMO_G_3090,18.5556044,73.8497783,378615,2052045,DEMO_WARD_05,DEMO Ward 05,32.866,0.3381,0.128,27.39,51.05,0.2075,4.533,309.57,577.17,7274.94,DEMO / SYNTHETIC DATA
DEMO_G_3091,18.5556062,73.8500625,378645,2052045,DEMO_WARD_05,DEMO Ward 05,31.2,0.2222,0.1261,35.97,41.96,0.167,2.556,327.2,571.1,9020.58,DEMO / SYNTHETIC DATA
DEMO_G_3092,18.5556079,73.8503468,378675,2052045,DEMO_WARD_05,DEMO Ward 05,32.262,0.4375,0.1402,33.67,49.11,0.1733,5.093,370.49,564.29,11691.11,DEMO / SYNTHETIC DATA
DEMO_G_3093,18.5556096,73.850631,378705,2052045,DEMO_WARD_05,DEMO Ward 05,35.269,0.3597,0.064,30.3,52.64,0.1773,5.205,155.79,571.73,11166.46,DEMO / SYNTHETIC DATA
DEMO_G_3094,18.5556114,73.8509152,378735,2052045,DEMO_WARD_05,DEMO Ward 05,34.76,0.2248,0.2354,12.64,51.63,0.221,6.132,323.68,580.37,11819.27,DEMO / SYNTHETIC DATA
DEMO_G_3095,18.5556131,73.8511995,378765,2052045,DEMO_WARD_05,DEMO Ward 05,31.233,0.3074,0.0566,31.02,44.22,0.1511,5.154,395.44,573.1,10036.11,DEMO / SYNTHETIC DATA
DEMO_G_3096,18.5556148,73.8514837,378795,2052045,DEMO_WARD_05,DEMO Ward 05,35.825,0.1093,0.0882,4.5,50.44,0.1489,2.055,492.58,574.41,12612.02,DEMO / SYNTHETIC DATA
DEMO_G_3097,18.5556165,73.8517679,378825,2052045,DEMO_WARD_05,DEMO Ward 05,32.394,0.3896,0.1539,38.05,47.31,0.1763,4.754,477.14,570.28,11339.42,DEMO / SYNTHETIC DATA
DEMO_G_3098,18.5556183,73.8520522,378855,2052045,DEMO_WARD_05,DEMO Ward 05,33.194,0.3343,0.0204,32.06,40.43,0.1351,5.476,357.46,570.03,6062.86,DEMO / SYNTHETIC DATA
DEMO_G_3099,18.55562,73.8523364,378885,2052045,DEMO_WARD_05,DEMO Ward 05,28.028,0.5417,0.0183,35.11,27.78,0.202,3.515,196.28,577.72,4239.25,DEMO / SYNTHETIC DATA
DEMO_G_3100,18.5556217,73.8526206,378915,2052045,DEMO_WARD_05,DEMO Ward 05,33.765,0.2179,0.2411,27.35,48.77,0.171,4.32,441.61,570.07,9011.79,DEMO / SYNTHETIC DATA
DEMO_G_3101,18.5556235,73.8529049,378945,2052045,DEMO_WARD_06,DEMO Ward 06,29.341,0.4995,-0.0347,42.43,38.47,0.2461,3.766,245.78,574.18,7473.74,DEMO / SYNTHETIC DATA
DEMO_G_3102,18.5556252,73.8531891,378975,2052045,DEMO_WARD_06,DEMO Ward 06,34.632,0.4972,0.033,32.17,41.6,0.2029,4.936,135.82,580.25,7808.5,DEMO / SYNTHETIC DATA
DEMO_G_3103,18.5556269,73.8534733,379005,2052045,DEMO_WARD_06,DEMO Ward 06,32.55,0.2139,0.0289,34.78,40.01,0.1332,3.162,255.28,570.2,11093.9,DEMO / SYNTHETIC DATA
DEMO_G_3104,18.5556286,73.8537576,379035,2052045,DEMO_WARD_06,DEMO Ward 06,36.314,0.1935,0.2347,21.69,69.7,0.2241,5.338,304.53,575.9,6569.15,DEMO / SYNTHETIC DATA
DEMO_G_3105,18.5556304,73.8540418,379065,2052045,DEMO_WARD_06,DEMO Ward 06,35.464,0.2971,0.2596,22.43,73.52,0.1278,6.029,217.73,572.62,11836.08,DEMO / SYNTHETIC DATA
DEMO_G_3106,18.5556321,73.854326,379095,2052045,DEMO_WARD_06,DEMO Ward 06,31.908,0.2274,0.0374,12.76,40.58,0.2294,3.801,278.02,571.8,8413.54,DEMO / SYNTHETIC DATA
DEMO_G_3107,18.5556338,73.8546103,379125,2052045,DEMO_WARD_06,DEMO Ward 06,33.872,0.2772,0.2105,28.63,58.51,0.2129,5.849,242.88,577.25,8670.84,DEMO / SYNTHETIC DATA
DEMO_G_3108,18.5556355,73.8548945,379155,2052045,DEMO_WARD_06,DEMO Ward 06,33.975,0.2646,0.3291,10.36,49.38,0.2079,4.644,314.89,575.65,7939.13,DEMO / SYNTHETIC DATA
DEMO_G_3109,18.5556373,73.8551787,379185,2052045,DEMO_WARD_06,DEMO Ward 06,32.295,0.3371,0.0894,32.78,48.7,0.1643,4.073,405.73,573.33,8236.84,DEMO / SYNTHETIC DATA
DEMO_G_3110,18.555639,73.855463,379215,2052045,DEMO_WARD_06,DEMO Ward 06,36.95,0.0628,0.2793,0.0,60.66,0.2231,4.523,571.63,575.75,12933.97,DEMO / SYNTHETIC DATA
DEMO_G_3111,18.5556407,73.8557472,379245,2052045,DEMO_WARD_06,DEMO Ward 06,38.521,0.2506,0.3823,24.34,71.11,0.1794,7.302,397.33,571.76,12961.18,DEMO / SYNTHETIC DATA
DEMO_G_3112,18.5556424,73.8560314,379275,2052045,DEMO_WARD_06,DEMO Ward 06,36.044,0.2776,0.0954,46.46,33.48,0.1661,5.768,212.58,572.89,10375.8,DEMO / SYNTHETIC DATA
DEMO_G_3113,18.5556442,73.8563157,379305,2052045,DEMO_WARD_06,DEMO Ward 06,35.404,0.0708,0.3105,18.61,60.47,0.177,8.751,579.59,566.7,11141.75,DEMO / SYNTHETIC DATA
DEMO_G_3114,18.5556459,73.8565999,379335,2052045,DEMO_WARD_06,DEMO Ward 06,35.127,0.2063,0.1332,10.57,74.67,0.1286,5.563,537.44,577.01,15013.64,DEMO / SYNTHETIC DATA
DEMO_G_3115,18.5556476,73.8568841,379365,2052045,DEMO_WARD_06,DEMO Ward 06,35.295,0.2412,0.2792,40.07,57.04,0.1727,5.026,379.58,574.38,15146.17,DEMO / SYNTHETIC DATA
DEMO_G_3116,18.5556493,73.8571684,379395,2052045,DEMO_WARD_06,DEMO Ward 06,37.037,0.1821,0.3785,32.9,74.69,0.1768,7.18,382.26,571.84,14136.13,DEMO / SYNTHETIC DATA
DEMO_G_3117,18.555651,73.8574526,379425,2052045,DEMO_WARD_06,DEMO Ward 06,39.904,0.0006,0.4609,4.19,86.28,0.1634,8.151,506.64,567.27,16880.75,DEMO / SYNTHETIC DATA
DEMO_G_3118,18.5556528,73.8577368,379455,2052045,DEMO_WARD_06,DEMO Ward 06,36.372,0.1883,0.4506,15.22,71.11,0.2104,9.143,599.58,570.71,18988.75,DEMO / SYNTHETIC DATA
DEMO_G_3119,18.5556545,73.8580211,379485,2052045,DEMO_WARD_06,DEMO Ward 06,36.783,0.1554,0.156,21.96,79.1,0.1683,6.916,546.32,576.67,11005.11,DEMO / SYNTHETIC DATA
DEMO_G_3120,18.5556562,73.8583053,379515,2052045,DEMO_WARD_06,DEMO Ward 06,37.337,0.156,0.2475,7.1,66.15,0.2481,7.179,430.15,573.47,11973.27,DEMO / SYNTHETIC DATA
DEMO_G_3121,18.5558251,73.8415338,377745,2052075,DEMO_WARD_04,DEMO Ward 04,33.228,0.34,0.0123,15.72,39.46,0.2858,4.685,207.53,572.66,12333.34,DEMO / SYNTHETIC DATA
DEMO_G_3122,18.5558269,73.841818,377775,2052075,DEMO_WARD_04,DEMO Ward 04,37.742,0.076,0.2589,12.22,65.03,0.1522,5.839,201.17,580.87,10474.54,DEMO / SYNTHETIC DATA
DEMO_G_3123,18.5558286,73.8421022,377805,2052075,DEMO_WARD_04,DEMO Ward 04,33.892,0.3038,0.123,30.14,26.27,0.17,4.765,270.55,580.05,7949.18,DEMO / SYNTHETIC DATA
DEMO_G_3124,18.5558303,73.8423865,377835,2052075,DEMO_WARD_04,DEMO Ward 04,34.536,0.2764,0.2056,24.9,42.2,0.1934,4.987,304.58,576.27,8559.5,DEMO / SYNTHETIC DATA
DEMO_G_3125,18.5558321,73.8426707,377865,2052075,DEMO_WARD_04,DEMO Ward 04,37.026,0.389,0.1823,25.34,65.13,0.2008,5.908,361.08,571.81,11919.95,DEMO / SYNTHETIC DATA
DEMO_G_3126,18.5558338,73.8429549,377895,2052075,DEMO_WARD_04,DEMO Ward 04,37.224,0.1055,0.2906,16.04,58.52,0.2053,5.405,481.89,575.39,10488.01,DEMO / SYNTHETIC DATA
DEMO_G_3127,18.5558356,73.8432392,377925,2052075,DEMO_WARD_04,DEMO Ward 04,36.085,0.1779,0.1572,34.57,62.12,0.179,5.982,389.54,572.24,14582.95,DEMO / SYNTHETIC DATA
DEMO_G_3128,18.5558373,73.8435234,377955,2052075,DEMO_WARD_04,DEMO Ward 04,39.138,-0.0038,0.2286,4.75,65.71,0.1592,6.589,424.03,578.39,17509.61,DEMO / SYNTHETIC DATA
DEMO_G_3129,18.555839,73.8438076,377985,2052075,DEMO_WARD_04,DEMO Ward 04,35.121,0.2414,0.3017,24.63,52.24,0.2023,4.192,288.69,574.03,9442.41,DEMO / SYNTHETIC DATA
DEMO_G_3130,18.5558408,73.8440919,378015,2052075,DEMO_WARD_04,DEMO Ward 04,37.392,0.2137,0.2416,6.46,74.27,0.1844,6.848,495.63,571.68,13884.21,DEMO / SYNTHETIC DATA
DEMO_G_3131,18.5558425,73.8443761,378045,2052075,DEMO_WARD_04,DEMO Ward 04,34.367,0.2374,0.1132,22.12,51.13,0.2055,6.697,548.44,579.75,12822.86,DEMO / SYNTHETIC DATA
DEMO_G_3132,18.5558443,73.8446603,378075,2052075,DEMO_WARD_04,DEMO Ward 04,36.691,0.2701,0.2051,23.48,58.62,0.2195,5.516,458.99,571.44,10251.44,DEMO / SYNTHETIC DATA
DEMO_G_3133,18.555846,73.8449446,378105,2052075,DEMO_WARD_04,DEMO Ward 04,34.643,0.2389,0.2283,30.2,69.98,0.1971,7.078,345.9,576.44,11044.72,DEMO / SYNTHETIC DATA
DEMO_G_3134,18.5558477,73.8452288,378135,2052075,DEMO_WARD_04,DEMO Ward 04,36.771,0.2353,0.3751,17.78,67.49,0.1992,8.26,485.62,570.24,11731.49,DEMO / SYNTHETIC DATA
DEMO_G_3135,18.5558495,73.845513,378165,2052075,DEMO_WARD_04,DEMO Ward 04,36.561,0.2011,0.2941,35.97,77.01,0.1372,7.213,332.03,575.86,17624.45,DEMO / SYNTHETIC DATA
DEMO_G_3136,18.5558512,73.8457972,378195,2052075,DEMO_WARD_04,DEMO Ward 04,36.261,0.3783,0.1055,33.13,55.89,0.1566,5.524,215.75,573.61,14054.91,DEMO / SYNTHETIC DATA
DEMO_G_3137,18.555853,73.8460815,378225,2052075,DEMO_WARD_04,DEMO Ward 04,33.635,0.3524,0.0969,32.83,61.88,0.1516,7.449,508.1,566.9,13467.89,DEMO / SYNTHETIC DATA
DEMO_G_3138,18.5558547,73.8463657,378255,2052075,DEMO_WARD_04,DEMO Ward 04,35.34,0.0523,0.4053,11.85,66.51,0.2242,6.366,530.54,582.85,14572.23,DEMO / SYNTHETIC DATA
DEMO_G_3139,18.5558564,73.8466499,378285,2052075,DEMO_WARD_04,DEMO Ward 04,31.995,0.2736,0.1693,20.76,73.36,0.1664,6.146,483.6,572.5,11298.8,DEMO / SYNTHETIC DATA
DEMO_G_3140,18.5558582,73.8469342,378315,2052075,DEMO_WARD_04,DEMO Ward 04,33.252,0.2344,0.1564,30.26,46.87,0.1655,3.278,376.89,576.34,12982.5,DEMO / SYNTHETIC DATA
DEMO_G_3141,18.5558599,73.8472184,378345,2052075,DEMO_WARD_05,DEMO Ward 05,35.462,0.2969,0.2419,25.35,54.32,0.1841,6.524,124.21,567.06,12128.84,DEMO / SYNTHETIC DATA
DEMO_G_3142,18.5558616,73.8475026,378375,2052075,DEMO_WARD_05,DEMO Ward 05,35.823,0.436,0.1372,38.04,57.44,0.1714,3.006,286.22,569.15,6772.76,DEMO / SYNTHETIC DATA
DEMO_G_3143,18.5558634,73.8477869,378405,2052075,DEMO_WARD_05,DEMO Ward 05,34.089,0.1693,0.3047,16.64,50.82,0.1162,5.27,390.25,566.18,10471.48,DEMO / SYNTHETIC DATA
DEMO_G_3144,18.5558651,73.8480711,378435,2052075,DEMO_WARD_05,DEMO Ward 05,38.454,0.1557,0.2658,23.21,66.91,0.1496,5.862,305.74,567.23,16565.19,DEMO / SYNTHETIC DATA
DEMO_G_3145,18.5558669,73.8483553,378465,2052075,DEMO_WARD_05,DEMO Ward 05,34.889,0.1949,0.1484,23.5,50.98,0.3029,7.092,232.24,569.02,10276.96,DEMO / SYNTHETIC DATA
DEMO_G_3146,18.5558686,73.8486396,378495,2052075,DEMO_WARD_05,DEMO Ward 05,32.202,0.1536,0.1603,11.51,71.78,0.2084,4.595,270.1,573.52,13359.98,DEMO / SYNTHETIC DATA
DEMO_G_3147,18.5558703,73.8489238,378525,2052075,DEMO_WARD_05,DEMO Ward 05,35.153,0.0535,0.2065,31.98,58.35,0.1994,8.609,402.75,577.18,10017.15,DEMO / SYNTHETIC DATA
DEMO_G_3148,18.5558721,73.849208,378555,2052075,DEMO_WARD_05,DEMO Ward 05,37.201,0.2229,0.2777,33.17,51.01,0.1549,7.082,340.79,578.23,12416.04,DEMO / SYNTHETIC DATA
DEMO_G_3149,18.5558738,73.8494923,378585,2052075,DEMO_WARD_05,DEMO Ward 05,33.115,0.2875,0.2136,20.66,53.74,0.2198,6.366,346.86,568.37,12844.95,DEMO / SYNTHETIC DATA
DEMO_G_3150,18.5558755,73.8497765,378615,2052075,DEMO_WARD_05,DEMO Ward 05,34.504,0.2213,0.2171,22.88,36.44,0.1835,3.797,398.97,573.89,10885.73,DEMO / SYNTHETIC DATA
DEMO_G_3151,18.5558772,73.8500607,378645,2052075,DEMO_WARD_05,DEMO Ward 05,32.353,0.3075,0.1423,28.13,46.6,0.2309,2.271,250.69,575.9,9340.77,DEMO / SYNTHETIC DATA
DEMO_G_3152,18.555879,73.850345,378675,2052075,DEMO_WARD_05,DEMO Ward 05,34.026,0.2748,0.1535,14.7,50.51,0.1402,2.763,234.36,575.17,14871.19,DEMO / SYNTHETIC DATA
DEMO_G_3153,18.5558807,73.8506292,378705,2052075,DEMO_WARD_05,DEMO Ward 05,26.588,0.541,0.0306,41.63,22.6,0.1927,2.886,124.8,570.29,1787.99,DEMO / SYNTHETIC DATA
DEMO_G_3154,18.5558824,73.8509134,378735,2052075,DEMO_WARD_05,DEMO Ward 05,30.06,0.5392,-0.012,48.83,34.09,0.1583,3.662,178.59,576.41,4869.52,DEMO / SYNTHETIC DATA
DEMO_G_3155,18.5558842,73.8511977,378765,2052075,DEMO_WARD_05,DEMO Ward 05,30.798,0.3616,-0.0377,40.82,25.37,0.267,2.52,296.81,565.77,4978.84,DEMO / SYNTHETIC DATA
DEMO_G_3156,18.5558859,73.8514819,378795,2052075,DEMO_WARD_05,DEMO Ward 05,35.967,0.1411,0.0893,30.61,42.09,0.1301,5.275,322.91,570.59,11520.89,DEMO / SYNTHETIC DATA
DEMO_G_3157,18.5558876,73.8517661,378825,2052075,DEMO_WARD_05,DEMO Ward 05,32.968,0.3833,0.079,17.89,49.37,0.2018,1.637,380.63,567.57,8050.41,DEMO / SYNTHETIC DATA
DEMO_G_3158,18.5558894,73.8520504,378855,2052075,DEMO_WARD_05,DEMO Ward 05,32.465,0.3562,0.0848,49.2,62.84,0.2153,5.503,163.99,576.87,6001.51,DEMO / SYNTHETIC DATA
DEMO_G_3159,18.5558911,73.8523346,378885,2052075,DEMO_WARD_05,DEMO Ward 05,34.219,0.2615,-0.0823,42.58,47.39,0.1891,3.566,171.22,574.96,4670.76,DEMO / SYNTHETIC DATA
DEMO_G_3160,18.5558928,73.8526188,378915,2052075,DEMO_WARD_05,DEMO Ward 05,31.9,0.3855,0.1115,37.37,58.15,0.1974,5.067,304.47,575.42,6024.75,DEMO / SYNTHETIC DATA
DEMO_G_3161,18.5558945,73.8529031,378945,2052075,DEMO_WARD_06,DEMO Ward 06,34.69,0.1995,0.0448,30.36,47.95,0.185,4.313,86.98,573.71,6546.74,DEMO / SYNTHETIC DATA
DEMO_G_3162,18.5558963,73.8531873,378975,2052075,DEMO_WARD_06,DEMO Ward 06,36.214,0.1929,0.1861,16.71,61.04,0.182,5.372,294.09,581.0,10093.07,DEMO / SYNTHETIC DATA
DEMO_G_3163,18.555898,73.8534715,379005,2052075,DEMO_WARD_06,DEMO Ward 06,33.932,0.2914,-0.0484,25.85,34.98,0.1462,4.015,303.46,575.66,9034.02,DEMO / SYNTHETIC DATA
DEMO_G_3164,18.5558997,73.8537558,379035,2052075,DEMO_WARD_06,DEMO Ward 06,35.009,0.3146,0.154,36.24,44.36,0.2265,5.351,368.9,572.51,13057.6,DEMO / SYNTHETIC DATA
DEMO_G_3165,18.5559015,73.85404,379065,2052075,DEMO_WARD_06,DEMO Ward 06,36.115,0.2257,0.1316,30.26,42.88,0.1578,5.76,336.65,567.58,8819.05,DEMO / SYNTHETIC DATA
DEMO_G_3166,18.5559032,73.8543242,379095,2052075,DEMO_WARD_06,DEMO Ward 06,32.75,0.2298,0.1664,36.77,35.02,0.1924,4.044,422.63,573.41,5386.5,DEMO / SYNTHETIC DATA
DEMO_G_3167,18.5559049,73.8546085,379125,2052075,DEMO_WARD_06,DEMO Ward 06,35.519,0.2167,0.2464,32.08,56.15,0.2,4.018,456.57,570.0,9964.97,DEMO / SYNTHETIC DATA
DEMO_G_3168,18.5559066,73.8548927,379155,2052075,DEMO_WARD_06,DEMO Ward 06,36.855,0.2101,0.2826,26.72,72.86,0.1596,6.094,363.86,577.18,12183.42,DEMO / SYNTHETIC DATA
DEMO_G_3169,18.5559084,73.8551769,379185,2052075,DEMO_WARD_06,DEMO Ward 06,37.219,0.1367,0.0758,11.86,67.54,0.167,6.327,401.53,579.16,12685.12,DEMO / SYNTHETIC DATA
DEMO_G_3170,18.5559101,73.8554612,379215,2052075,DEMO_WARD_06,DEMO Ward 06,36.622,0.0883,0.1703,9.33,47.68,0.156,7.138,413.79,577.9,13776.62,DEMO / SYNTHETIC DATA
DEMO_G_3171,18.5559118,73.8557454,379245,2052075,DEMO_WARD_06,DEMO Ward 06,28.854,0.4993,-0.1574,41.09,38.68,0.2469,1.792,300.28,576.74,6813.83,DEMO / SYNTHETIC DATA
DEMO_G_3172,18.5559135,73.8560296,379275,2052075,DEMO_WARD_06,DEMO Ward 06,35.871,0.2131,0.0579,27.87,62.77,0.1525,4.409,363.66,569.76,10296.07,DEMO / SYNTHETIC DATA
DEMO_G_3173,18.5559152,73.8563139,379305,2052075,DEMO_WARD_06,DEMO Ward 06,36.259,0.2742,0.1698,15.37,61.27,0.2522,7.042,266.44,577.24,15475.32,DEMO / SYNTHETIC DATA
DEMO_G_3174,18.555917,73.8565981,379335,2052075,DEMO_WARD_06,DEMO Ward 06,34.971,0.3126,0.1067,33.3,40.45,0.1602,3.882,322.12,570.03,10026.31,DEMO / SYNTHETIC DATA
DEMO_G_3175,18.5559187,73.8568823,379365,2052075,DEMO_WARD_06,DEMO Ward 06,40.613,0.1728,0.4346,22.07,62.11,0.1127,8.066,440.41,571.6,15546.25,DEMO / SYNTHETIC DATA
DEMO_G_3176,18.5559204,73.8571666,379395,2052075,DEMO_WARD_06,DEMO Ward 06,37.199,0.1993,0.354,29.96,69.95,0.2562,7.703,562.74,575.02,13705.16,DEMO / SYNTHETIC DATA
DEMO_G_3177,18.5559221,73.8574508,379425,2052075,DEMO_WARD_06,DEMO Ward 06,35.114,0.261,0.2622,17.83,62.18,0.2037,5.837,593.97,572.68,9754.21,DEMO / SYNTHETIC DATA
DEMO_G_3178,18.5559238,73.857735,379455,2052075,DEMO_WARD_06,DEMO Ward 06,36.312,0.1139,0.2434,21.05,74.18,0.2167,8.492,386.55,574.72,14948.77,DEMO / SYNTHETIC DATA
DEMO_G_3179,18.5559256,73.8580193,379485,2052075,DEMO_WARD_06,DEMO Ward 06,35.97,0.1604,0.2155,21.09,77.3,0.2493,8.167,278.99,575.42,13909.32,DEMO / SYNTHETIC DATA
DEMO_G_3180,18.5559273,73.8583035,379515,2052075,DEMO_WARD_06,DEMO Ward 06,37.952,0.0832,0.2553,9.71,85.1,0.2371,8.178,469.91,578.43,18697.13,DEMO / SYNTHETIC DATA
DEMO_G_3181,18.5560962,73.8415319,377745,2052105,DEMO_WARD_04,DEMO Ward 04,34.964,0.308,0.0959,24.59,53.06,0.1755,3.218,137.76,564.49,5074.73,DEMO / SYNTHETIC DATA
DEMO_G_3182,18.5560979,73.8418162,377775,2052105,DEMO_WARD_04,DEMO Ward 04,31.121,0.433,0.0581,47.59,66.73,0.1992,5.846,459.7,570.86,10141.77,DEMO / SYNTHETIC DATA
DEMO_G_3183,18.5560997,73.8421004,377805,2052105,DEMO_WARD_04,DEMO Ward 04,33.312,0.5269,0.0391,50.08,50.35,0.256,4.187,192.26,570.27,9528.63,DEMO / SYNTHETIC DATA
DEMO_G_3184,18.5561014,73.8423846,377835,2052105,DEMO_WARD_04,DEMO Ward 04,38.742,0.2231,0.4498,14.82,72.15,0.15,4.354,429.93,574.8,17712.68,DEMO / SYNTHETIC DATA
DEMO_G_3185,18.5561032,73.8426689,377865,2052105,DEMO_WARD_04,DEMO Ward 04,36.533,0.1862,0.0736,38.33,57.38,0.1102,6.074,395.41,574.58,12212.59,DEMO / SYNTHETIC DATA
DEMO_G_3186,18.5561049,73.8429531,377895,2052105,DEMO_WARD_04,DEMO Ward 04,34.758,0.1882,0.4276,20.72,81.71,0.3022,5.793,581.96,569.47,17510.63,DEMO / SYNTHETIC DATA
DEMO_G_3187,18.5561067,73.8432373,377925,2052105,DEMO_WARD_04,DEMO Ward 04,35.188,0.3319,0.0651,31.32,63.06,0.2175,4.081,519.9,575.48,12008.78,DEMO / SYNTHETIC DATA
DEMO_G_3188,18.5561084,73.8435216,377955,2052105,DEMO_WARD_04,DEMO Ward 04,35.4,0.2218,0.3502,32.99,48.6,0.1969,5.535,446.74,575.0,11204.65,DEMO / SYNTHETIC DATA
DEMO_G_3189,18.5561101,73.8438058,377985,2052105,DEMO_WARD_04,DEMO Ward 04,36.83,0.1023,0.3798,6.45,61.53,0.2099,5.754,620.64,571.72,16654.94,DEMO / SYNTHETIC DATA
DEMO_G_3190,18.5561119,73.84409,378015,2052105,DEMO_WARD_04,DEMO Ward 04,33.615,0.2242,0.308,26.47,44.88,0.2145,6.302,387.41,581.28,10919.87,DEMO / SYNTHETIC DATA
DEMO_G_3191,18.5561136,73.8443743,378045,2052105,DEMO_WARD_04,DEMO Ward 04,35.774,0.2395,0.1408,24.02,58.4,0.1559,5.296,301.69,574.58,12808.26,DEMO / SYNTHETIC DATA
DEMO_G_3192,18.5561154,73.8446585,378075,2052105,DEMO_WARD_04,DEMO Ward 04,38.272,0.1188,0.3293,11.28,73.53,0.142,6.506,426.65,571.91,17668.21,DEMO / SYNTHETIC DATA
DEMO_G_3193,18.5561171,73.8449427,378105,2052105,DEMO_WARD_04,DEMO Ward 04,36.718,0.1644,0.3106,7.38,89.66,0.1491,6.791,507.28,573.75,11545.7,DEMO / SYNTHETIC DATA
DEMO_G_3194,18.5561188,73.845227,378135,2052105,DEMO_WARD_04,DEMO Ward 04,35.155,0.2769,0.16,9.75,61.89,0.2666,5.756,506.64,574.99,14499.71,DEMO / SYNTHETIC DATA
DEMO_G_3195,18.5561206,73.8455112,378165,2052105,DEMO_WARD_04,DEMO Ward 04,36.882,0.1543,0.1726,28.23,56.09,0.1862,6.301,348.03,567.21,15091.22,DEMO / SYNTHETIC DATA
DEMO_G_3196,18.5561223,73.8457954,378195,2052105,DEMO_WARD_04,DEMO Ward 04,31.405,0.3438,0.0471,33.61,50.29,0.1713,2.025,399.16,573.31,9759.54,DEMO / SYNTHETIC DATA
DEMO_G_3197,18.5561241,73.8460797,378225,2052105,DEMO_WARD_04,DEMO Ward 04,36.854,0.0701,0.2923,13.75,76.1,0.2445,9.884,575.48,571.96,14349.8,DEMO / SYNTHETIC DATA
DEMO_G_3198,18.5561258,73.8463639,378255,2052105,DEMO_WARD_04,DEMO Ward 04,38.532,0.1346,0.2633,24.87,61.99,0.2114,8.059,353.67,579.16,14979.24,DEMO / SYNTHETIC DATA
DEMO_G_3199,18.5561275,73.8466481,378285,2052105,DEMO_WARD_04,DEMO Ward 04,33.499,0.2531,0.2417,34.3,58.49,0.2119,4.265,541.43,570.91,9985.51,DEMO / SYNTHETIC DATA
DEMO_G_3200,18.5561293,73.8469324,378315,2052105,DEMO_WARD_04,DEMO Ward 04,37.535,0.2791,0.4106,35.37,57.85,0.1235,5.854,457.08,575.61,12569.42,DEMO / SYNTHETIC DATA
DEMO_G_3201,18.556131,73.8472166,378345,2052105,DEMO_WARD_05,DEMO Ward 05,35.206,0.3609,0.2416,22.48,72.7,0.229,4.569,517.22,579.55,11479.17,DEMO / SYNTHETIC DATA
DEMO_G_3202,18.5561327,73.8475008,378375,2052105,DEMO_WARD_05,DEMO Ward 05,31.858,0.181,-0.0092,5.82,39.31,0.2095,4.059,316.57,576.68,8146.44,DEMO / SYNTHETIC DATA
DEMO_G_3203,18.5561345,73.8477851,378405,2052105,DEMO_WARD_05,DEMO Ward 05,35.498,0.0968,0.3163,0.0,68.8,0.2011,6.352,455.42,581.59,10009.46,DEMO / SYNTHETIC DATA
DEMO_G_3204,18.5561362,73.8480693,378435,2052105,DEMO_WARD_05,DEMO Ward 05,31.834,0.3996,0.088,36.71,22.69,0.1797,3.712,381.26,568.68,9662.5,DEMO / SYNTHETIC DATA
DEMO_G_3205,18.5561379,73.8483535,378465,2052105,DEMO_WARD_05,DEMO Ward 05,37.791,0.0813,0.3644,6.39,60.11,0.2186,8.586,276.5,569.88,15075.59,DEMO / SYNTHETIC DATA
DEMO_G_3206,18.5561397,73.8486378,378495,2052105,DEMO_WARD_05,DEMO Ward 05,35.587,-0.041,0.2072,7.98,80.01,0.2283,7.567,483.67,567.11,12701.26,DEMO / SYNTHETIC DATA
DEMO_G_3207,18.5561414,73.848922,378525,2052105,DEMO_WARD_05,DEMO Ward 05,33.279,0.1967,0.1894,10.7,55.08,0.2484,7.619,202.05,576.16,16031.2,DEMO / SYNTHETIC DATA
